begins_at,close_price,volume,symbol
2020-04-23,11.470000,23018733,NCLH
2020-04-24,10.860000,22325520,NCLH
2020-04-27,11.440000,28613968,NCLH
2020-04-28,13.090000,37342579,NCLH
2020-04-29,16.410000,62157743,NCLH
2020-04-30,16.400000,57984425,NCLH
2020-05-01,13.840000,43335648,NCLH
2020-05-04,14.440000,39664542,NCLH
2020-05-05,11.180000,155971764,NCLH
2020-05-06,11.120000,128458025,NCLH
2020-05-07,12.000000,82249027,NCLH
2020-05-08,12.430000,77120964,NCLH
2020-05-11,11.730000,42615407,NCLH
2020-05-12,11.090000,36548919,NCLH
2020-05-13,10.310000,55477617,NCLH
2020-05-14,10.760000,68694310,NCLH
2020-05-15,10.920000,45461275,NCLH
2020-05-18,12.880000,104714065,NCLH
2020-05-19,12.430000,65613267,NCLH
2020-05-20,12.780000,63558499,NCLH
2020-05-21,14.030000,77421096,NCLH
2020-05-22,13.900000,65214385,NCLH
2020-05-26,16.030000,76937896,NCLH
2020-05-27,17.590000,102210008,NCLH
2020-05-28,16.070000,78868262,NCLH
2020-05-29,15.660000,77548609,NCLH
2020-06-01,17.290000,62400025,NCLH
2020-06-02,17.390000,62632153,NCLH
2020-06-03,17.980000,78460846,NCLH
2020-06-04,19.590000,88301351,NCLH
2020-06-05,22.430000,109689981,NCLH
2020-06-08,26.860000,105202631,NCLH
2020-06-09,24.130000,85767939,NCLH
2020-06-10,20.650000,126632791,NCLH
2020-06-11,17.250000,119113491,NCLH
2020-06-12,20.500000,114996361,NCLH
2020-06-15,19.990000,81509722,NCLH
2020-06-16,20.960000,89311006,NCLH
2020-06-17,19.200000,68441560,NCLH
2020-06-18,19.310000,56711709,NCLH
2020-06-19,18.220000,78742418,NCLH
2020-06-22,17.090000,62807334,NCLH
2020-06-23,18.030000,51733632,NCLH
2020-06-24,15.800000,77704355,NCLH
2020-06-25,16.080000,56763990,NCLH
2020-06-26,15.280000,50406459,NCLH
2020-06-29,16.560000,51431806,NCLH
2020-06-30,16.430000,42330063,NCLH
2020-07-01,16.420000,56033264,NCLH
2020-07-02,15.970000,42555155,NCLH
2020-04-06,516.240000,14901836,TSLA
2020-04-07,545.450000,17919784,TSLA
2020-04-08,548.840000,12656024,TSLA
2020-04-09,573.000000,13650000,TSLA
2020-04-13,650.950000,22475421,TSLA
2020-04-14,709.890000,30576511,TSLA
2020-04-15,729.830000,23577001,TSLA
2020-04-16,745.210000,20657862,TSLA
2020-04-17,753.890000,13128237,TSLA
2020-04-20,746.360000,14746577,TSLA
2020-04-21,686.720000,20209093,TSLA
2020-04-22,732.110000,14224831,TSLA
2020-04-23,705.630000,13236697,TSLA
2020-04-24,725.150000,13237612,TSLA
2020-04-27,798.750000,20681442,TSLA
2020-04-28,769.120000,15221964,TSLA
2020-04-29,800.510000,16215982,TSLA
2020-04-30,781.880000,28471854,TSLA
2020-05-01,701.320000,32531807,TSLA
2020-05-04,761.190000,19237090,TSLA
2020-05-05,768.210000,16991656,TSLA
2020-05-06,782.580000,11123231,TSLA
2020-05-07,780.040000,11527686,TSLA
2020-05-08,819.420000,16130087,TSLA
2020-05-11,811.290000,16519601,TSLA
2020-05-12,809.410000,15906905,TSLA
2020-05-13,790.960000,19065491,TSLA
2020-05-14,803.330000,13682188,TSLA
2020-05-15,799.170000,10518428,TSLA
2020-05-18,813.630000,11698102,TSLA
2020-05-19,808.010000,9636522,TSLA
2020-05-20,815.560000,7309271,TSLA
2020-05-21,827.480000,12254584,TSLA
2020-05-22,816.880000,9987475,TSLA
2020-05-26,818.870000,8089736,TSLA
2020-05-27,820.230000,11549530,TSLA
2020-05-28,805.810000,7275774,TSLA
2020-05-29,835.000000,11812489,TSLA
2020-06-01,898.100000,15085297,TSLA
2020-06-02,881.560000,13565596,TSLA
2020-06-03,882.960000,7949469,TSLA
2020-06-04,864.380000,8887713,TSLA
2020-06-05,885.660000,7811917,TSLA
2020-06-08,949.920000,14174727,TSLA
2020-06-09,940.670000,11388154,TSLA
2020-06-10,1025.050000,18563413,TSLA
2020-06-11,972.840000,15916482,TSLA
2020-06-12,935.280000,16763374,TSLA
2020-06-15,990.900000,15697178,TSLA
2020-06-16,982.130000,14051078,TSLA
2020-06-17,991.790000,9890800,TSLA
2020-06-18,1003.960000,9751936,TSLA
2020-06-19,1000.900000,8679749,TSLA
2020-06-22,994.320000,6362350,TSLA
2020-06-23,1001.780000,6365271,TSLA
2020-06-24,960.850000,10959593,TSLA
2020-06-25,985.980000,9254549,TSLA
2020-06-26,959.740000,8854908,TSLA
2020-06-29,1009.350000,9026404,TSLA
2020-06-30,1079.810000,16918501,TSLA
2020-07-01,1119.630000,13326896,TSLA
2020-07-02,1208.660000,17250115,TSLA
2020-04-06,21.390000,97766163,BAC
2020-04-07,22.140000,94560305,BAC
2020-04-08,23.450000,81212298,BAC
2020-04-09,24.860000,125414787,BAC
2020-04-13,23.920000,83164717,BAC
2020-04-14,23.730000,88991066,BAC
2020-04-15,22.190000,99082222,BAC
2020-04-16,21.420000,89213331,BAC
2020-04-17,23.280000,92800270,BAC
2020-04-20,22.500000,74446282,BAC
2020-04-21,21.640000,78871343,BAC
2020-04-22,21.800000,49759122,BAC
2020-04-23,21.870000,50614823,BAC
2020-04-24,22.180000,47675736,BAC
2020-04-27,23.470000,66916692,BAC
2020-04-28,23.890000,65504910,BAC
2020-04-29,24.780000,73493911,BAC
2020-04-30,24.050000,55244086,BAC
2020-05-01,23.080000,51772619,BAC
2020-05-04,22.930000,45886132,BAC
2020-05-05,22.660000,45691920,BAC
2020-05-06,22.350000,53874593,BAC
2020-05-07,22.840000,51884257,BAC
2020-05-08,23.570000,45250012,BAC
2020-05-11,22.580000,68951801,BAC
2020-05-12,21.870000,69588705,BAC
2020-05-13,20.870000,112113394,BAC
2020-05-14,21.710000,88359139,BAC
2020-05-15,21.440000,64483957,BAC
2020-05-18,22.930000,86699200,BAC
2020-05-19,22.210000,62178965,BAC
2020-05-20,22.910000,59789478,BAC
2020-05-21,22.900000,57725994,BAC
2020-05-22,22.660000,48107033,BAC
2020-05-26,24.280000,119485461,BAC
2020-05-27,25.980000,117672717,BAC
2020-05-28,24.860000,84436774,BAC
2020-05-29,24.120000,113923769,BAC
2020-06-01,24.610000,58470225,BAC
2020-06-02,24.840000,71118137,BAC
2020-06-03,25.990000,86744561,BAC
2020-06-04,26.780000,94545292,BAC
2020-06-05,28.110000,118767892,BAC
2020-06-08,28.540000,79598450,BAC
2020-06-09,28.220000,77773379,BAC
2020-06-10,26.600000,90415306,BAC
2020-06-11,23.930000,149875451,BAC
2020-06-12,24.780000,73729708,BAC
2020-06-15,25.150000,76538947,BAC
2020-06-16,25.800000,96796548,BAC
2020-06-17,25.000000,58349482,BAC
2020-06-18,25.040000,53419011,BAC
2020-06-19,25.250000,127563637,BAC
2020-06-22,24.620000,55484307,BAC
2020-06-23,24.790000,46108277,BAC
2020-06-24,23.810000,75437098,BAC
2020-06-25,24.720000,65031930,BAC
2020-06-26,23.150000,118139178,BAC
2020-06-29,23.390000,66269230,BAC
2020-06-30,23.750000,61716159,BAC
2020-07-01,23.260000,57379923,BAC
2020-07-02,23.290000,56000150,BAC
2020-04-06,148.770000,51085488,BA
2020-04-07,141.580000,56699067,BA
2020-04-08,146.870000,41350990,BA
2020-04-09,151.840000,38049546,BA
2020-04-13,147.330000,26034099,BA
2020-04-14,141.000000,33970450,BA
2020-04-15,145.980000,39297633,BA
2020-04-16,134.240000,41364808,BA
2020-04-17,154.000000,52389410,BA
2020-04-20,143.610000,34983828,BA
2020-04-21,136.330000,27043786,BA
2020-04-22,134.970000,22842631,BA
2020-04-23,137.740000,25936404,BA
2020-04-24,128.980000,35947671,BA
2020-04-27,128.680000,34562987,BA
2020-04-28,131.300000,37806915,BA
2020-04-29,139.000000,60454407,BA
2020-04-30,141.020000,37876637,BA
2020-05-01,133.370000,36613106,BA
2020-05-04,131.460000,30708927,BA
2020-05-05,125.400000,30620971,BA
2020-05-06,121.860000,29627737,BA
2020-05-07,128.650000,29525038,BA
2020-05-08,133.440000,22739737,BA
2020-05-11,128.910000,20055447,BA
2020-05-12,125.220000,22578972,BA
2020-05-13,121.500000,26001998,BA
2020-05-14,122.520000,37499202,BA
2020-05-15,120.000000,26756829,BA
2020-05-18,135.440000,43891480,BA
2020-05-19,130.440000,32373043,BA
2020-05-20,133.320000,21835491,BA
2020-05-21,139.000000,48263858,BA
2020-05-22,137.530000,21098833,BA
2020-05-26,144.730000,30338250,BA
2020-05-27,149.520000,32799949,BA
2020-05-28,149.820000,34849875,BA
2020-05-29,145.850000,33905079,BA
2020-06-01,151.390000,27238997,BA
2020-06-02,153.310000,24780510,BA
2020-06-03,173.160000,66486427,BA
2020-06-04,184.300000,67155584,BA
2020-06-05,205.430000,99846047,BA
2020-06-08,230.500000,80902750,BA
2020-06-09,216.740000,66688656,BA
2020-06-10,203.410000,90384851,BA
2020-06-11,170.000000,103212832,BA
2020-06-12,189.510000,89550055,BA
2020-06-15,190.940000,78612901,BA
2020-06-16,197.770000,76496872,BA
2020-06-17,192.540000,53085360,BA
2020-06-18,192.290000,60849850,BA
2020-06-19,187.020000,67262082,BA
2020-06-22,188.520000,53901493,BA
2020-06-23,187.880000,50281299,BA
2020-06-24,176.690000,56534827,BA
2020-06-25,174.880000,57335719,BA
2020-06-26,170.010000,50644426,BA
2020-06-29,194.490000,78499941,BA
2020-06-30,183.300000,65493075,BA
2020-07-01,180.320000,49036747,BA
2020-07-02,180.810000,41792299,BA
2020-04-06,24.020000,32386709,UAL
2020-04-07,24.480000,43809293,UAL
2020-04-08,27.510000,32657738,UAL
2020-04-09,31.500000,54118482,UAL
2020-04-13,28.910000,36493665,UAL
2020-04-14,30.900000,28650556,UAL
2020-04-15,31.860000,46775180,UAL
2020-04-16,28.210000,44795626,UAL
2020-04-17,29.080000,26829601,UAL
2020-04-20,27.790000,37042169,UAL
2020-04-21,27.880000,28293236,UAL
2020-04-22,25.880000,90730574,UAL
2020-04-23,25.720000,35812489,UAL
2020-04-24,25.560000,34850727,UAL
2020-04-27,25.000000,35980034,UAL
2020-04-28,27.840000,59812102,UAL
2020-04-29,31.210000,52643463,UAL
2020-04-30,29.580000,44896845,UAL
2020-05-01,26.620000,47710309,UAL
2020-05-04,25.260000,63152395,UAL
2020-05-05,24.120000,35651671,UAL
2020-05-06,22.910000,43355299,UAL
2020-05-07,22.750000,44179275,UAL
2020-05-08,25.420000,55613248,UAL
2020-05-11,23.970000,47485794,UAL
2020-05-12,22.760000,40420913,UAL
2020-05-13,20.710000,59007864,UAL
2020-05-14,20.300000,74107763,UAL
2020-05-15,19.920000,39807953,UAL
2020-05-18,24.130000,72914839,UAL
2020-05-19,23.680000,81387952,UAL
2020-05-20,24.910000,56271963,UAL
2020-05-21,25.820000,53737286,UAL
2020-05-22,25.400000,45062054,UAL
2020-05-26,29.540000,88220681,UAL
2020-05-27,30.690000,89323153,UAL
2020-05-28,28.890000,57401175,UAL
2020-05-29,28.040000,64483619,UAL
2020-06-01,29.460000,57585068,UAL
2020-06-02,29.910000,47473423,UAL
2020-06-03,33.650000,85543749,UAL
2020-06-04,39.100000,142812822,UAL
2020-06-05,42.405000,135585062,UAL
2020-06-08,48.690000,89957309,UAL
2020-06-09,44.640000,79612837,UAL
2020-06-10,39.720000,105254914,UAL
2020-06-11,33.320000,104768771,UAL
2020-06-12,39.660000,98882648,UAL
2020-06-15,39.000000,102434837,UAL
2020-06-16,40.210000,71155208,UAL
2020-06-17,39.250000,60125887,UAL
2020-06-18,39.340000,64927112,UAL
2020-06-19,36.840000,101013889,UAL
2020-06-22,36.540000,65256605,UAL
2020-06-23,36.080000,63531776,UAL
2020-06-24,33.070000,65450849,UAL
2020-06-25,34.690000,72479467,UAL
2020-06-26,32.890000,58993341,UAL
2020-06-29,35.270000,64905787,UAL
2020-06-30,34.610000,54406449,UAL
2020-07-01,34.450000,87861288,UAL
2020-07-02,34.140000,53576626,UAL
2020-04-06,6.500000,7559725,FIT
2020-04-07,6.670000,9580138,FIT
2020-04-08,6.600000,6057618,FIT
2020-04-09,6.750000,11333346,FIT
2020-04-13,6.690000,7159471,FIT
2020-04-14,6.780000,7296868,FIT
2020-04-15,6.760000,7070387,FIT
2020-04-16,6.770000,6531305,FIT
2020-04-17,6.670000,11784769,FIT
2020-04-20,6.730000,5219759,FIT
2020-04-21,6.730000,8972252,FIT
2020-04-22,6.770000,6719145,FIT
2020-04-23,6.860000,5886703,FIT
2020-04-24,6.890000,4824349,FIT
2020-04-27,6.850000,5620556,FIT
2020-04-28,6.870000,4159785,FIT
2020-04-29,6.850000,3862452,FIT
2020-04-30,6.690000,5404506,FIT
2020-05-01,6.770000,3390395,FIT
2020-05-04,6.860000,2569412,FIT
2020-05-05,6.810000,2794637,FIT
2020-05-06,6.850000,2902419,FIT
2020-05-07,6.740000,5156719,FIT
2020-05-08,6.690000,3355793,FIT
2020-05-11,6.630000,3960328,FIT
2020-05-12,6.590000,3835182,FIT
2020-05-13,6.500000,4950954,FIT
2020-05-14,6.530000,3671417,FIT
2020-05-15,6.550000,4217851,FIT
2020-05-18,6.480000,5816809,FIT
2020-05-19,6.470000,4971997,FIT
2020-05-20,6.460000,5426563,FIT
2020-05-21,6.470000,5543422,FIT
2020-05-22,6.430000,2303074,FIT
2020-05-26,6.490000,4200826,FIT
2020-05-27,6.640000,5009280,FIT
2020-05-28,6.510000,5179495,FIT
2020-05-29,6.340000,14222546,FIT
2020-06-01,6.420000,3993329,FIT
2020-06-02,6.280000,5850135,FIT
2020-06-03,6.260000,6878741,FIT
2020-06-04,6.230000,7257951,FIT
2020-06-05,6.240000,6646068,FIT
2020-06-08,6.310000,6399158,FIT
2020-06-09,6.150000,7323984,FIT
2020-06-10,6.190000,3911298,FIT
2020-06-11,6.120000,4035597,FIT
2020-06-12,6.110000,6734591,FIT
2020-06-15,6.220000,4322570,FIT
2020-06-16,6.330000,5898481,FIT
2020-06-17,6.260000,6079379,FIT
2020-06-18,6.180000,3997494,FIT
2020-06-19,6.380000,10623393,FIT
2020-06-22,6.370000,7222275,FIT
2020-06-23,6.400000,4854456,FIT
2020-06-24,6.350000,6490798,FIT
2020-06-25,6.400000,2897660,FIT
2020-06-26,6.350000,8737958,FIT
2020-06-29,6.470000,3854745,FIT
2020-06-30,6.460000,5819983,FIT
2020-07-01,6.350000,3602799,FIT
2020-07-02,6.290000,3056847,FIT
2020-04-06,12.160000,23954180,SNAP
2020-04-07,12.100000,26238670,SNAP
2020-04-08,13.220000,29895918,SNAP
2020-04-09,13.610000,30755026,SNAP
2020-04-13,13.540000,16725812,SNAP
2020-04-14,13.780000,18277674,SNAP
2020-04-15,13.580000,17873427,SNAP
2020-04-16,13.020000,32030511,SNAP
2020-04-17,12.980000,21355361,SNAP
2020-04-20,12.920000,25989099,SNAP
2020-04-21,12.440000,46695338,SNAP
2020-04-22,17.010000,171234803,SNAP
2020-04-23,16.060000,89404289,SNAP
2020-04-24,16.000000,65433686,SNAP
2020-04-27,16.910000,43135563,SNAP
2020-04-28,16.410000,28909901,SNAP
2020-04-29,17.830000,41753629,SNAP
2020-04-30,17.610000,30870826,SNAP
2020-05-01,16.790000,27128401,SNAP
2020-05-04,17.100000,17655650,SNAP
2020-05-05,17.510000,25580185,SNAP
2020-05-06,17.330000,25366154,SNAP
2020-05-07,18.150000,31858527,SNAP
2020-05-08,18.230000,20377261,SNAP
2020-05-11,18.090000,17924377,SNAP
2020-05-12,17.380000,18419621,SNAP
2020-05-13,16.770000,21877519,SNAP
2020-05-14,16.930000,19518581,SNAP
2020-05-15,17.100000,21957686,SNAP
2020-05-18,17.490000,28773981,SNAP
2020-05-19,17.480000,13718657,SNAP
2020-05-20,18.230000,20380912,SNAP
2020-05-21,17.550000,16285485,SNAP
2020-05-22,17.670000,12321577,SNAP
2020-05-26,17.410000,16956132,SNAP
2020-05-27,17.000000,23493546,SNAP
2020-05-28,18.250000,46457583,SNAP
2020-05-29,18.940000,58897011,SNAP
2020-06-01,19.550000,36198604,SNAP
2020-06-02,19.750000,25398007,SNAP
2020-06-03,19.730000,38326375,SNAP
2020-06-04,19.260000,47137181,SNAP
2020-06-05,20.330000,36127164,SNAP
2020-06-08,20.650000,20878102,SNAP
2020-06-09,21.090000,27319483,SNAP
2020-06-10,21.200000,33715601,SNAP
2020-06-11,19.710000,39308164,SNAP
2020-06-12,20.180000,24757025,SNAP
2020-06-15,20.750000,16289443,SNAP
2020-06-16,20.900000,20842997,SNAP
2020-06-17,21.820000,24852057,SNAP
2020-06-18,21.990000,17778054,SNAP
2020-06-19,22.660000,33297123,SNAP
2020-06-22,23.200000,26305019,SNAP
2020-06-23,23.670000,26578340,SNAP
2020-06-24,23.630000,26026554,SNAP
2020-06-25,24.480000,26016495,SNAP
2020-06-26,23.070000,34806286,SNAP
2020-06-29,23.090000,29191736,SNAP
2020-06-30,23.490000,21714983,SNAP
2020-07-01,23.720000,21733776,SNAP
2020-07-02,23.220000,18493874,SNAP
2020-04-06,1997.590000,5773181,AMZN
2020-04-07,2011.600000,5113983,AMZN
2020-04-08,2043.000000,3977313,AMZN
2020-04-09,2042.760000,4655617,AMZN
2020-04-13,2168.870000,6716709,AMZN
2020-04-14,2283.320000,8087193,AMZN
2020-04-15,2307.680000,6866567,AMZN
2020-04-16,2408.190000,12038201,AMZN
2020-04-17,2375.000000,7930010,AMZN
2020-04-20,2393.610000,5770694,AMZN
2020-04-21,2328.120000,7476679,AMZN
2020-04-22,2363.490000,4218295,AMZN
2020-04-23,2399.450000,5066552,AMZN
2020-04-24,2410.220000,3831797,AMZN
2020-04-27,2376.000000,5645645,AMZN
2020-04-28,2314.080000,5269446,AMZN
2020-04-29,2372.710000,4591593,AMZN
2020-04-30,2474.000000,9534611,AMZN
2020-05-01,2286.040000,9772605,AMZN
2020-05-04,2315.990000,4865926,AMZN
2020-05-05,2317.800000,3242496,AMZN
2020-05-06,2351.260000,3117814,AMZN
2020-05-07,2367.610000,3396411,AMZN
2020-05-08,2379.610000,3211228,AMZN
2020-05-11,2409.000000,3259231,AMZN
2020-05-12,2356.950000,3074916,AMZN
2020-05-13,2367.920000,4782919,AMZN
2020-05-14,2388.850000,3648128,AMZN
2020-05-15,2409.780000,4234951,AMZN
2020-05-18,2426.260000,4366572,AMZN
2020-05-19,2449.330000,4320498,AMZN
2020-05-20,2497.940000,3998143,AMZN
2020-05-21,2448.010000,5114403,AMZN
2020-05-22,2436.880000,2867079,AMZN
2020-05-26,2421.860000,3568153,AMZN
2020-05-27,2410.390000,5056945,AMZN
2020-05-28,2401.100000,3193136,AMZN
2020-05-29,2442.370000,3529329,AMZN
2020-06-01,2471.040000,2938032,AMZN
2020-06-02,2472.410000,2529903,AMZN
2020-06-03,2478.400000,2671024,AMZN
2020-06-04,2460.600000,2948710,AMZN
2020-06-05,2483.000000,3306445,AMZN
2020-06-08,2524.060000,3970654,AMZN
2020-06-09,2600.860000,5175950,AMZN
2020-06-10,2647.450000,4946031,AMZN
2020-06-11,2557.960000,5800107,AMZN
2020-06-12,2545.020000,5436127,AMZN
2020-06-15,2572.680000,3873335,AMZN
2020-06-16,2615.270000,3595649,AMZN
2020-06-17,2640.980000,2959316,AMZN
2020-06-18,2653.980000,2487774,AMZN
2020-06-19,2675.010000,5776963,AMZN
2020-06-22,2713.820000,3208780,AMZN
2020-06-23,2764.410000,4231707,AMZN
2020-06-24,2734.400000,4526605,AMZN
2020-06-25,2754.580000,2968657,AMZN
2020-06-26,2692.870000,6500784,AMZN
2020-06-29,2680.380000,4223422,AMZN
2020-06-30,2758.820000,3769686,AMZN
2020-07-01,2878.700000,6363439,AMZN
2020-07-02,2890.300000,6593387,AMZN
2020-04-06,0.692400,3522046,HEXO
2020-04-07,0.690000,3207296,HEXO
2020-04-08,0.518000,37948636,HEXO
2020-04-09,0.507600,12060405,HEXO
2020-04-13,0.483300,8241561,HEXO
2020-04-14,0.496900,6178128,HEXO
2020-04-15,0.503500,15341510,HEXO
2020-04-16,0.486000,5626895,HEXO
2020-04-17,0.492100,5857324,HEXO
2020-04-20,0.488500,5615647,HEXO
2020-04-21,0.473200,3451138,HEXO
2020-04-22,0.470100,4137405,HEXO
2020-04-23,0.474000,3733891,HEXO
2020-04-24,0.481600,5287109,HEXO
2020-04-27,0.535000,10532332,HEXO
2020-04-28,0.528900,5549298,HEXO
2020-04-29,0.517400,6048581,HEXO
2020-04-30,0.515200,5225971,HEXO
2020-05-01,0.494600,3765585,HEXO
2020-05-04,0.520000,4805821,HEXO
2020-05-05,0.507400,2825932,HEXO
2020-05-06,0.497000,1745325,HEXO
2020-05-07,0.513300,2431952,HEXO
2020-05-08,0.490100,3547033,HEXO
2020-05-11,0.499000,4679352,HEXO
2020-05-12,0.481000,2853285,HEXO
2020-05-13,0.448200,4488731,HEXO
2020-05-14,0.437300,3729308,HEXO
2020-05-15,0.531100,13980870,HEXO
2020-05-18,0.750000,49852259,HEXO
2020-05-19,0.529900,45348460,HEXO
2020-05-20,0.489000,20248554,HEXO
2020-05-21,0.518500,26370476,HEXO
2020-05-22,0.628000,74390259,HEXO
2020-05-26,0.694300,40880614,HEXO
2020-05-27,0.675900,21942973,HEXO
2020-05-28,0.680500,19645267,HEXO
2020-05-29,0.632900,12014110,HEXO
2020-06-01,0.690000,31434788,HEXO
2020-06-02,0.655000,23839893,HEXO
2020-06-03,0.690600,31071332,HEXO
2020-06-04,0.730000,39214551,HEXO
2020-06-05,0.807400,28910125,HEXO
2020-06-08,1.190000,90027349,HEXO
2020-06-09,1.090000,54005407,HEXO
2020-06-10,1.010000,30759563,HEXO
2020-06-11,0.947400,74175853,HEXO
2020-06-12,1.020000,25788867,HEXO
2020-06-15,0.980400,19251324,HEXO
2020-06-16,0.935000,19050378,HEXO
2020-06-17,0.823100,24168934,HEXO
2020-06-18,0.782000,19015399,HEXO
2020-06-19,0.754100,16955976,HEXO
2020-06-22,0.738200,11637201,HEXO
2020-06-23,0.781000,23218359,HEXO
2020-06-24,0.745500,11574051,HEXO
2020-06-25,0.730800,6082801,HEXO
2020-06-26,0.692000,8692353,HEXO
2020-06-29,0.735000,11579126,HEXO
2020-06-30,0.738600,6313316,HEXO
2020-07-01,0.740000,10561258,HEXO
2020-07-02,0.723000,6670007,HEXO
2020-04-06,25.990000,34692625,UBER
2020-04-07,25.740000,36433762,UBER
2020-04-08,26.940000,36166872,UBER
2020-04-09,27.110000,36190207,UBER
2020-04-13,27.990000,24671570,UBER
2020-04-14,27.750000,32625332,UBER
2020-04-15,27.410000,18720881,UBER
2020-04-16,27.030000,24088739,UBER
2020-04-17,28.000000,34129827,UBER
2020-04-20,28.190000,32224037,UBER
2020-04-21,27.190000,20969116,UBER
2020-04-22,28.240000,21222358,UBER
2020-04-23,28.330000,26992375,UBER
2020-04-24,29.490000,20648859,UBER
2020-04-27,30.080000,31705827,UBER
2020-04-28,30.120000,27383197,UBER
2020-04-29,31.370000,28288120,UBER
2020-04-30,30.270000,20095396,UBER
2020-05-01,28.390000,19290192,UBER
2020-05-04,27.420000,23428333,UBER
2020-05-05,28.070000,30725371,UBER
2020-05-06,27.820000,31076451,UBER
2020-05-07,30.930000,62229496,UBER
2020-05-08,32.790000,69525793,UBER
2020-05-11,31.640000,26439191,UBER
2020-05-12,32.400000,89585967,UBER
2020-05-13,33.020000,47279487,UBER
2020-05-14,32.790000,32912581,UBER
2020-05-15,32.470000,25949971,UBER
2020-05-18,33.620000,47561742,UBER
2020-05-19,33.400000,20223567,UBER
2020-05-20,34.480000,21386703,UBER
2020-05-21,34.260000,24075308,UBER
2020-05-22,34.830000,18675675,UBER
2020-05-26,34.560000,23483218,UBER
2020-05-27,34.880000,27514553,UBER
2020-05-28,34.150000,21959579,UBER
2020-05-29,36.320000,72422927,UBER
2020-06-01,35.820000,21893806,UBER
2020-06-02,35.810000,19328415,UBER
2020-06-03,36.750000,23051776,UBER
2020-06-04,36.430000,17423577,UBER
2020-06-05,37.210000,30393429,UBER
2020-06-08,37.080000,30099525,UBER
2020-06-09,36.590000,15127269,UBER
2020-06-10,34.830000,43473719,UBER
2020-06-11,31.100000,45298714,UBER
2020-06-12,32.240000,27685169,UBER
2020-06-15,32.670000,21350290,UBER
2020-06-16,33.490000,21377119,UBER
2020-06-17,33.290000,14827742,UBER
2020-06-18,33.400000,15495838,UBER
2020-06-19,32.300000,29426285,UBER
2020-06-22,32.680000,17790276,UBER
2020-06-23,33.050000,13622126,UBER
2020-06-24,30.460000,29477229,UBER
2020-06-25,30.580000,19142789,UBER
2020-06-26,29.610000,46482331,UBER
2020-06-29,29.630000,20795402,UBER
2020-06-30,31.080000,21282810,UBER
2020-07-01,30.430000,13611544,UBER
2020-07-02,30.680000,14981137,UBER
2020-04-06,14.340000,4862728,CGC
2020-04-07,14.500000,4633001,CGC
2020-04-08,14.830000,4413994,CGC
2020-04-09,14.570000,4576661,CGC
2020-04-13,14.460000,2715812,CGC
2020-04-14,15.400000,4536254,CGC
2020-04-15,14.760000,3809388,CGC
2020-04-16,14.470000,3766531,CGC
2020-04-17,15.100000,4765988,CGC
2020-04-20,15.170000,7384767,CGC
2020-04-21,15.040000,3632932,CGC
2020-04-22,15.020000,3701771,CGC
2020-04-23,14.820000,4631215,CGC
2020-04-24,15.590000,6464028,CGC
2020-04-27,17.530000,11102862,CGC
2020-04-28,16.740000,8663719,CGC
2020-04-29,17.060000,5427932,CGC
2020-04-30,16.000000,5338052,CGC
2020-05-01,15.260000,6020294,CGC
2020-05-04,15.740000,8251174,CGC
2020-05-05,15.760000,4467933,CGC
2020-05-06,15.360000,2840365,CGC
2020-05-07,15.440000,3302174,CGC
2020-05-08,15.340000,3802760,CGC
2020-05-11,14.970000,4469754,CGC
2020-05-12,14.770000,7411100,CGC
2020-05-13,13.560000,8228179,CGC
2020-05-14,13.860000,4534045,CGC
2020-05-15,15.860000,11927200,CGC
2020-05-18,16.320000,9387882,CGC
2020-05-19,17.300000,9460759,CGC
2020-05-20,16.930000,6862842,CGC
2020-05-21,18.250000,10600749,CGC
2020-05-22,19.420000,14024508,CGC
2020-05-26,20.010000,12920368,CGC
2020-05-27,19.900000,10233839,CGC
2020-05-28,21.720000,15266185,CGC
2020-05-29,17.370000,25314081,CGC
2020-06-01,16.480000,17088883,CGC
2020-06-02,16.140000,8539952,CGC
2020-06-03,16.570000,7969004,CGC
2020-06-04,16.630000,6042896,CGC
2020-06-05,16.510000,5898556,CGC
2020-06-08,17.940000,11289554,CGC
2020-06-09,17.730000,6644731,CGC
2020-06-10,17.690000,4660299,CGC
2020-06-11,15.910000,6304318,CGC
2020-06-12,16.500000,3553377,CGC
2020-06-15,16.750000,3176222,CGC
2020-06-16,17.800000,7374441,CGC
2020-06-17,16.890000,6113479,CGC
2020-06-18,17.180000,5597607,CGC
2020-06-19,17.330000,4015007,CGC
2020-06-22,17.370000,2917597,CGC
2020-06-23,17.240000,8352572,CGC
2020-06-24,16.710000,3897551,CGC
2020-06-25,16.590000,3245925,CGC
2020-06-26,15.950000,3162377,CGC
2020-06-29,16.340000,2830882,CGC
2020-06-30,16.160000,1960564,CGC
2020-07-01,16.470000,2465932,CGC
2020-07-02,16.450000,2043687,CGC
2020-04-06,8.440000,31317692,INO
2020-04-07,8.270000,25542129,INO
2020-04-08,8.320000,13381003,INO
2020-04-09,8.120000,11626457,INO
2020-04-13,7.760000,10435694,INO
2020-04-14,7.440000,10986859,INO
2020-04-15,7.140000,11467287,INO
2020-04-16,7.890000,16823754,INO
2020-04-17,8.260000,21123121,INO
2020-04-20,9.050000,40869048,INO
2020-04-21,9.900000,45541858,INO
2020-04-22,11.710000,65935182,INO
2020-04-23,12.030000,93746582,INO
2020-04-24,14.590000,129572346,INO
